Begin_days  End_days  cityNamech factor corr
2013-05-31 2013-06-02 呼和浩特 PM10: 0.22518496236985944
2013-05-31 2013-06-02 无锡 CO: 0.8147650354520856
2013-05-31 2013-06-02 无锡 SO2: 0.6844911416362447
2013-05-31 2013-06-02 无锡 NO2: 0.7363505493254545
2013-05-31 2013-06-02 无锡 O3: 0.08697962124674147
2013-05-31 2013-06-02 无锡 PM10: 0.9409380963182276
2013-05-31 2013-06-02 镇江 CO: 0.37939801901521414
2013-05-31 2013-06-02 镇江 SO2: -0.2244757255446023
2013-05-31 2013-06-02 镇江 NO2: 0.22430837364933945
2013-05-31 2013-06-02 镇江 O3: -0.13241681549793746
2013-05-31 2013-06-02 镇江 PM10: 0.6236608799678537
2013-05-31 2013-06-02 苏州 CO: 0.7225316515961783
2013-05-31 2013-06-02 苏州 SO2: 0.467309031237077
2013-05-31 2013-06-02 苏州 NO2: 0.6061026567804377
2013-05-31 2013-06-02 苏州 O3: -0.028519389487504727
2013-05-31 2013-06-02 苏州 PM10: 0.685732905147884
2013-05-31 2013-06-02 南通 CO: 0.8788484462058102
2013-05-31 2013-06-02 南通 SO2: 0.6904840299893118
2013-05-31 2013-06-02 南通 NO2: 0.4585621251996199
2013-05-31 2013-06-02 南通 O3: -0.29829942288334005
2013-05-31 2013-06-02 南通 PM10: 0.994243295765214
2013-05-31 2013-06-02 扬州 CO: 0.7412368435155016
2013-05-31 2013-06-02 扬州 SO2: 0.13493979533453068
2013-05-31 2013-06-02 扬州 NO2: 0.48077277651811307
2013-05-31 2013-06-02 扬州 O3: -0.11126415691044574
2013-05-31 2013-06-02 扬州 PM10: 0.9709633703548733
2013-05-31 2013-06-02 盐城 CO: 0.8530016126086991
2013-05-31 2013-06-02 盐城 SO2: 0.08350386211393347
2013-05-31 2013-06-02 盐城 NO2: 0.3027777885733583
2013-05-31 2013-06-02 盐城 O3: -0.5955870327051955
2013-05-31 2013-06-02 盐城 PM10: 0.9522735425251415
2013-05-31 2013-06-02 徐州 CO: 0.8281656250713515
2013-05-31 2013-06-02 徐州 SO2: 0.6379352561167094
2013-05-31 2013-06-02 徐州 NO2: 0.31580635234022597
2013-05-31 2013-06-02 徐州 O3: 0.49779484843449934
2013-05-31 2013-06-02 徐州 PM10: 0.9915510681696624
2013-05-31 2013-06-02 淮安 CO: 0.16250749115828628
2013-05-31 2013-06-02 淮安 SO2: 0.8153647902983746
2013-05-31 2013-06-02 淮安 NO2: 0.03873285062017282
2013-05-31 2013-06-02 淮安 O3: 0.034868020065636114
2013-05-31 2013-06-02 淮安 PM10: 0.967138083759277
2013-05-31 2013-06-02 连云港 CO: 0.24141554765486634
2013-05-31 2013-06-02 连云港 SO2: 0.5251106039499852
2013-05-31 2013-06-02 连云港 NO2: -0.15878736608315108
2013-05-31 2013-06-02 连云港 O3: 0.084208610670523
2013-05-31 2013-06-02 连云港 PM10: 0.8186055991479663
2013-05-31 2013-06-02 常州 CO: 0.8457032354525924
2013-05-31 2013-06-02 常州 SO2: -0.12524362332727187
2013-05-31 2013-06-02 常州 NO2: 0.558592915500468
2013-05-31 2013-06-02 常州 O3: 0.028498327394219113
2013-05-31 2013-06-02 常州 PM10: 0.9802903897185107
2013-05-31 2013-06-02 泰州 CO: 0.8764193085742396
2013-05-31 2013-06-02 泰州 SO2: 0.3971661555494689
2013-05-31 2013-06-02 泰州 NO2: 0.6620126578286117
2013-05-31 2013-06-02 泰州 O3: -0.3086038101686232
2013-05-31 2013-06-02 泰州 PM10: 0.934838080055468
2013-05-31 2013-06-02 宿迁 CO: 0.31609769084883016
2013-05-31 2013-06-02 宿迁 SO2: 0.40494619032581536
2013-05-31 2013-06-02 宿迁 NO2: 0.13700182450989729
2013-05-31 2013-06-02 宿迁 O3: 0.07606436621426892
2013-05-31 2013-06-02 宿迁 PM10: 0.4681295869139499
2013-05-31 2013-06-02 济南 CO: 0.9180555288743528
2013-05-31 2013-06-02 济南 SO2: 0.7935898861735778
2013-05-31 2013-06-02 济南 NO2: 0.7918997254268447
2013-05-31 2013-06-02 济南 O3: 0.6051283243363424
2013-05-31 2013-06-02 济南 PM10: 0.9784485182290733
2013-05-31 2013-06-02 青岛 CO: 0.8421298750270708
2013-05-31 2013-06-02 青岛 SO2: 0.6577186777744555
2013-05-31 2013-06-02 青岛 NO2: 0.5818715444397603
2013-05-31 2013-06-02 青岛 O3: -0.7217093461834951
2013-05-31 2013-06-02 青岛 PM10: 0.9428667060336918
2013-05-31 2013-06-02 合肥 CO: 0.7961477048095608
2013-05-31 2013-06-02 合肥 SO2: -0.040169565069837626
2013-05-31 2013-06-02 合肥 NO2: 0.6239359568756093
2013-05-31 2013-06-02 合肥 O3: -0.7249920503369297
2013-05-31 2013-06-02 合肥 PM10: 0.584759844583261
2013-05-31 2013-06-02 衢州 CO: 0.619090220249272
2013-05-31 2013-06-02 衢州 SO2: 0.7805976495645314
2013-05-31 2013-06-02 衢州 NO2: 0.4199103224029843
2013-05-31 2013-06-02 衢州 O3: -0.2825114046875908
2013-05-31 2013-06-02 衢州 PM10: 0.5063366462623843
2013-05-31 2013-06-02 杭州 CO: 0.6158331642897986
2013-05-31 2013-06-02 杭州 SO2: 0.5407246101151987
2013-05-31 2013-06-02 杭州 NO2: 0.5485205084598634
2013-05-31 2013-06-02 杭州 O3: -0.45018922941749195
2013-05-31 2013-06-02 杭州 PM10: 0.8746323934898068
2013-05-31 2013-06-02 湖州 CO: 0.6694750436436216
2013-05-31 2013-06-02 湖州 SO2: -0.4061547782339515
2013-05-31 2013-06-02 湖州 NO2: 0.43125792482104736
2013-05-31 2013-06-02 湖州 O3: -0.260347551641009
2013-05-31 2013-06-02 湖州 PM10: 0.23442301561741216
2013-05-31 2013-06-02 嘉兴 CO: 0.6515463738064319
2013-05-31 2013-06-02 嘉兴 SO2: 0.32460796656484253
2013-05-31 2013-06-02 嘉兴 NO2: 0.5892234851144077
2013-05-31 2013-06-02 嘉兴 O3: 0.36337941766175025
2013-05-31 2013-06-02 嘉兴 PM10: 0.8829265235938579
2013-05-31 2013-06-02 宁波 CO: 0.7875991683284326
2013-05-31 2013-06-02 宁波 SO2: 0.8008583127301104
2013-05-31 2013-06-02 宁波 NO2: 0.7520359157173068
2013-05-31 2013-06-02 宁波 O3: -0.2435830479673417
2013-05-31 2013-06-02 宁波 PM10: 0.940684747755818
2013-05-31 2013-06-02 绍兴 CO: 0.7606427954455922
2013-05-31 2013-06-02 绍兴 SO2: 0.56079407153946
2013-05-31 2013-06-02 绍兴 NO2: 0.8411515303974567
2013-05-31 2013-06-02 绍兴 O3: -0.5179939060454278
2013-05-31 2013-06-02 绍兴 PM10: 0.9944687581435261
2013-05-31 2013-06-02 台州 CO: -0.1519625751012147
2013-05-31 2013-06-02 台州 SO2: 0.04399344209321034
2013-05-31 2013-06-02 台州 NO2: -0.11808091790956743
2013-05-31 2013-06-02 台州 O3: 0.2793872477349704
2013-05-31 2013-06-02 台州 PM10: 0.8750075739125392
2013-05-31 2013-06-02 温州 CO: 0.0818130679835166
2013-05-31 2013-06-02 温州 SO2: 0.091458324522115
2013-05-31 2013-06-02 温州 NO2: -0.1944718626237092
2013-05-31 2013-06-02 温州 O3: -0.07108555821814136
2013-05-31 2013-06-02 温州 PM10: 0.7845644282409202
2013-05-31 2013-06-02 丽水 CO: 0.8807741765032309
2013-05-31 2013-06-02 丽水 SO2: 0.12089614553788679
2013-05-31 2013-06-02 丽水 NO2: 0.2683436178506666
2013-05-31 2013-06-02 丽水 O3: -0.31990716944243713
2013-05-31 2013-06-02 丽水 PM10: 0.41365411759026294
2013-05-31 2013-06-02 金华 CO: 0.7069802899120858
2013-05-31 2013-06-02 金华 SO2: -0.09182754823697309
2013-05-31 2013-06-02 金华 NO2: 0.21415713707846767
2013-05-31 2013-06-02 金华 O3: 0.26677746400810554
2013-05-31 2013-06-02 金华 PM10: 0.9069673326182405
2013-05-31 2013-06-02 舟山 CO: 0.7955236887886475
2013-05-31 2013-06-02 舟山 SO2: 0.5689335548755249
2013-05-31 2013-06-02 舟山 NO2: 0.424203061798228
2013-05-31 2013-06-02 舟山 O3: -0.0480961540282378
2013-05-31 2013-06-02 舟山 PM10: 0.8360183514459182
2013-05-31 2013-06-02 福州 CO: 0.10600078003271254
2013-05-31 2013-06-02 福州 SO2: 0.5066476282571956
2013-05-31 2013-06-02 福州 NO2: -0.19933981342707577
2013-05-31 2013-06-02 福州 O3: 0.5692543084806756
2013-05-31 2013-06-02 福州 PM10: 0.9260355328739607
2013-05-31 2013-06-02 厦门 CO: 0.49433181075630456
2013-05-31 2013-06-02 厦门 SO2: 0.37984445294899716
2013-05-31 2013-06-02 厦门 NO2: -0.09014839499840308
2013-05-31 2013-06-02 厦门 O3: 0.6471136330366016
2013-05-31 2013-06-02 厦门 PM10: 0.7842722754888681
2013-05-31 2013-06-02 长沙 CO: 0.7921843858999439
2013-05-31 2013-06-02 长沙 SO2: 0.5462590435154568
2013-05-31 2013-06-02 长沙 NO2: 0.7105840215419229
2013-05-31 2013-06-02 长沙 O3: -0.17746020199431087
2013-05-31 2013-06-02 长沙 PM10: 0.8446841758006872
2013-05-31 2013-06-02 湘潭 CO: 0.5088861376573265
2013-05-31 2013-06-02 湘潭 SO2: 0.5859611272828258
2013-05-31 2013-06-02 湘潭 NO2: 0.34172467955558167
2013-05-31 2013-06-02 湘潭 O3: -0.3337783935919733
2013-05-31 2013-06-02 湘潭 PM10: 0.9113755676940589
2013-05-31 2013-06-02 株洲 CO: 0.7042619423818007
2013-05-31 2013-06-02 株洲 SO2: 0.280792160919213
2013-05-31 2013-06-02 株洲 NO2: 0.533982252064876
2013-05-31 2013-06-02 株洲 O3: -0.32726788995848183
2013-05-31 2013-06-02 株洲 PM10: 0.92042527052942
2013-05-31 2013-06-02 江门 CO: -0.22289066470457408
2013-05-31 2013-06-02 江门 SO2: -0.11079267409234216
2013-05-31 2013-06-02 江门 NO2: -0.12641739194377047
2013-05-31 2013-06-02 江门 O3: 0.30264966417443484
2013-05-31 2013-06-02 江门 PM10: -0.1481239477825307
2013-05-31 2013-06-02 惠州 CO: -0.21711457168145507
2013-05-31 2013-06-02 惠州 SO2: 0.3831759159926972
2013-05-31 2013-06-02 惠州 NO2: -0.4625669704386568
2013-05-31 2013-06-02 惠州 O3: 0.6762151615733377
2013-05-31 2013-06-02 惠州 PM10: -0.11698532823775398
2013-05-31 2013-06-02 深圳 CO: -0.19363270613300343
2013-05-31 2013-06-02 深圳 SO2: -0.1407771816248392
2013-05-31 2013-06-02 深圳 NO2: -0.2976132085205584
2013-05-31 2013-06-02 深圳 O3: 0.5059928085415347
2013-05-31 2013-06-02 深圳 PM10: 0.6941282198903761
2013-05-31 2013-06-02 珠海 CO: -0.11854072080707753
2013-05-31 2013-06-02 珠海 SO2: 0.3544128550678497
2013-05-31 2013-06-02 珠海 NO2: -0.15902087583122132
2013-05-31 2013-06-02 珠海 O3: 0.5518314814660628
2013-05-31 2013-06-02 珠海 PM10: 0.6932094174248955
2013-05-31 2013-06-02 佛山 CO: 0.24991036337043296
2013-05-31 2013-06-02 佛山 SO2: 0.046361379554161676
2013-05-31 2013-06-02 佛山 NO2: -0.1250188345376632
2013-05-31 2013-06-02 佛山 O3: 0.4984435083518068
2013-05-31 2013-06-02 佛山 PM10: 0.4416555026602621
2013-05-31 2013-06-02 肇庆 CO: 0.7155714980258915
2013-05-31 2013-06-02 肇庆 SO2: 0.5227215901128972
2013-05-31 2013-06-02 肇庆 NO2: 0.5769284055902262
2013-05-31 2013-06-02 肇庆 O3: -0.1900783305529571
2013-05-31 2013-06-02 肇庆 PM10: 0.6925664557579865
2013-05-31 2013-06-02 中山 CO: -0.248683277452659
2013-05-31 2013-06-02 中山 SO2: -0.33881349203069366
2013-05-31 2013-06-02 中山 NO2: -0.018536694868704743
2013-05-31 2013-06-02 中山 O3: 0.32759150826867645
2013-05-31 2013-06-02 中山 PM10: 0.48510588604952193
2013-05-31 2013-06-02 东莞 CO: -0.1969508309363806
2013-05-31 2013-06-02 东莞 SO2: 0.00653098599550853
2013-05-31 2013-06-02 东莞 NO2: -0.32536917647782954
2013-05-31 2013-06-02 东莞 O3: 0.9219446645724125
2013-05-31 2013-06-02 东莞 PM10: 0.9486635259007978
2013-05-31 2013-06-02 南宁 CO: 0.7135626377942644
2013-05-31 2013-06-02 南宁 SO2: 0.08683511102819295
2013-05-31 2013-06-02 南宁 NO2: 0.2883146930246966
2013-05-31 2013-06-02 南宁 O3: -0.17158521386049938
2013-05-31 2013-06-02 南宁 PM10: 0.7522904879333081
2013-05-31 2013-06-02 南昌 CO: 0.6530019397508142
2013-05-31 2013-06-02 南昌 SO2: 0.5128391491695726
2013-05-31 2013-06-02 南昌 NO2: 0.5490315845825532
2013-05-31 2013-06-02 南昌 O3: 0.15521935913617826
2013-05-31 2013-06-02 南昌 PM10: 0.9598299963565143
2013-05-31 2013-06-02 贵阳 CO: 0.5459930648605545
2013-05-31 2013-06-02 贵阳 SO2: 0.6646123621386316
2013-05-31 2013-06-02 贵阳 NO2: 0.8042591067975253
2013-05-31 2013-06-02 贵阳 O3: 0.46039322906619656
2013-05-31 2013-06-02 贵阳 PM10: 0.8844156627434281
2013-05-31 2013-06-02 昆明 CO: 0.21953177813688868
2013-05-31 2013-06-02 昆明 SO2: 0.06624576646478753
2013-05-31 2013-06-02 昆明 NO2: 0.4643001852975232
2013-05-31 2013-06-02 昆明 O3: -0.14644199414282869
2013-05-31 2013-06-02 昆明 PM10: 0.7386590061642571
2013-05-31 2013-06-02 拉萨 CO: -0.12826475227699893
2013-05-31 2013-06-02 拉萨 SO2: 0.19722845796982408
2013-05-31 2013-06-02 拉萨 NO2: 0.35965397417897765
2013-05-31 2013-06-02 拉萨 O3: -0.21949973738445858
2013-05-31 2013-06-02 拉萨 PM10: 0.7575753043406146
2013-05-31 2013-06-02 海口 CO: -0.1306766442496602
2013-05-31 2013-06-02 海口 SO2: -0.05007267893315085
2013-05-31 2013-06-02 海口 NO2: 0.5248918281277307
2013-05-31 2013-06-02 海口 O3: -0.19172864346405039
2013-05-31 2013-06-02 海口 PM10: 0.6855106213838527
2013-05-31 2013-06-02 兰州 CO: 0.7291350734523039
2013-05-31 2013-06-02 兰州 SO2: 0.752863946989908
2013-05-31 2013-06-02 兰州 NO2: 0.587763434913977
2013-05-31 2013-06-02 兰州 O3: -0.337031551771383
2013-05-31 2013-06-02 兰州 PM10: 0.7145826063179842
2013-05-31 2013-06-02 银川 CO: 0.7358234021808345
2013-05-31 2013-06-02 银川 SO2: 0.5650428923267057
2013-05-31 2013-06-02 银川 NO2: 0.446789753046266
2013-05-31 2013-06-02 银川 O3: -0.5434896817028756
2013-05-31 2013-06-02 银川 PM10: 0.7741400143191397
2013-05-31 2013-06-02 西宁 CO: 0.7273033094653326
2013-05-31 2013-06-02 西宁 SO2: 0.6326287481350855
2013-05-31 2013-06-02 西宁 NO2: 0.6808683376051368
2013-05-31 2013-06-02 西宁 O3: -0.6694162691198123
2013-05-31 2013-06-02 西宁 PM10: 0.7727103787854098
2013-05-31 2013-06-02 乌鲁木齐 CO: 0.7927592368272327
2013-05-31 2013-06-02 乌鲁木齐 SO2: -0.04308140875967156
2013-05-31 2013-06-02 乌鲁木齐 NO2: 0.7856941525658828
2013-05-31 2013-06-02 乌鲁木齐 O3: -0.44068518518052896
2013-05-31 2013-06-02 乌鲁木齐 PM10: 0.8514317065642316
2013-06-02 2013-06-04 北京 CO: 0.9733023453633936
2013-06-02 2013-06-04 北京 SO2: 0.7470348569075214
2013-06-02 2013-06-04 北京 NO2: 0.3552890171654268
2013-06-02 2013-06-04 北京 O3: -0.3683965398631979
2013-06-02 2013-06-04 北京 PM10: 0.8591730582205143
2013-06-02 2013-06-04 广州 CO: 0.07058086755923056
2013-06-02 2013-06-04 广州 SO2: 0.15101461751895637
2013-06-02 2013-06-04 广州 NO2: 0.2995402498715671
2013-06-02 2013-06-04 广州 O3: 0.6860817486185905
2013-06-02 2013-06-04 广州 PM10: 0.9137872701323189
2013-06-02 2013-06-04 上海 CO: 0.37677914341387914
2013-06-02 2013-06-04 上海 SO2: 0.14013715675706118
2013-06-02 2013-06-04 上海 NO2: 0.4613551191093071
2013-06-02 2013-06-04 上海 O3: -0.0947586721449226
2013-06-02 2013-06-04 上海 PM10: 0.8394513644582312
2013-06-02 2013-06-04 天津 CO: 0.6101323890132331
2013-06-02 2013-06-04 天津 SO2: -0.13216314425171585
2013-06-02 2013-06-04 天津 NO2: 0.1804412512223928
2013-06-02 2013-06-04 天津 O3: -0.24945952745644928
2013-06-02 2013-06-04 天津 PM10: 0.6731475446590846
2013-06-02 2013-06-04 重庆 CO: 0.8834106626444275
2013-06-02 2013-06-04 重庆 SO2: 0.4564564830380011
2013-06-02 2013-06-04 重庆 NO2: 0.6324924507238632
2013-06-02 2013-06-04 重庆 O3: -0.7146828447699928
2013-06-02 2013-06-04 重庆 PM10: 0.9442573155509164
2013-06-02 2013-06-04 沈阳 CO: 0.8306546064217272
2013-06-02 2013-06-04 沈阳 SO2: 0.4326079306289123
2013-06-02 2013-06-04 沈阳 NO2: 0.3610121168679034
2013-06-02 2013-06-04 沈阳 O3: -0.13489587537811346
2013-06-02 2013-06-04 沈阳 PM10: 0.6911242334078475
2013-06-02 2013-06-04 南京 CO: 0.7819480158041642
2013-06-02 2013-06-04 南京 SO2: 0.4301924093199326
2013-06-02 2013-06-04 南京 NO2: 0.6545063646501521
2013-06-02 2013-06-04 南京 O3: -0.5188650107072423
2013-06-02 2013-06-04 南京 PM10: 0.9514114595461598
2013-06-02 2013-06-04 武汉 CO: 0.09517670275635237
2013-06-02 2013-06-04 武汉 SO2: -0.10710291890552175
2013-06-02 2013-06-04 武汉 NO2: -0.0989624035467276
2013-06-02 2013-06-04 武汉 O3: 0.45412459722894843
2013-06-02 2013-06-04 武汉 PM10: 0.9418188879519144
2013-06-02 2013-06-04 成都 CO: 0.3291860248418271
2013-06-02 2013-06-04 成都 SO2: 0.6508767573205027
2013-06-02 2013-06-04 成都 NO2: -0.04707233305338256
2013-06-02 2013-06-04 成都 O3: 0.10044450422150328
2013-06-02 2013-06-04 成都 PM10: 0.8870130002072354
2013-06-02 2013-06-04 西安 CO: 0.762118902941106
2013-06-02 2013-06-04 西安 SO2: 0.7758995040020945
2013-06-02 2013-06-04 西安 NO2: 0.6164730595392399
2013-06-02 2013-06-04 西安 O3: 0.0865072678130639
2013-06-02 2013-06-04 西安 PM10: 0.6408752678452553
2013-06-02 2013-06-04 邯郸 CO: 0.6857689490489687
2013-06-02 2013-06-04 邯郸 SO2: 0.5170261120593709
2013-06-02 2013-06-04 邯郸 NO2: 0.49158070340060334
2013-06-02 2013-06-04 邯郸 O3: -0.1461413810030073
2013-06-02 2013-06-04 邯郸 PM10: 0.5238857274807175
2013-06-02 2013-06-04 石家庄 CO: 0.7183297316578223
2013-06-02 2013-06-04 石家庄 SO2: 0.1352831097244153
2013-06-02 2013-06-04 石家庄 NO2: 0.007026391772918234
2013-06-02 2013-06-04 石家庄 O3: 0.027473065878660743
2013-06-02 2013-06-04 石家庄 PM10: 0.8950699743928514
2013-06-02 2013-06-04 保定 CO: 0.35953154694014133
2013-06-02 2013-06-04 保定 SO2: 0.31745139642308484
2013-06-02 2013-06-04 保定 NO2: 0.06111122197140863
2013-06-02 2013-06-04 保定 O3: -0.16893471085615144
2013-06-02 2013-06-04 保定 PM10: 0.9189749846750421
2013-06-02 2013-06-04 张家口 CO: 0.6621003648139463
2013-06-02 2013-06-04 张家口 SO2: 0.3304963082091437
2013-06-02 2013-06-04 张家口 NO2: 0.5128777616992352
2013-06-02 2013-06-04 张家口 O3: 0.14801462444398897
2013-06-02 2013-06-04 张家口 PM10: 0.4562976539754544
2013-06-02 2013-06-04 承德 CO: 0.8250333345144505
2013-06-02 2013-06-04 承德 SO2: 0.5545035683638929
2013-06-02 2013-06-04 承德 NO2: 0.1302980461562368
2013-06-02 2013-06-04 承德 O3: 0.24062153252315313
2013-06-02 2013-06-04 承德 PM10: 0.8653049662606742
2013-06-02 2013-06-04 唐山 CO: 0.8141914918199262
2013-06-02 2013-06-04 唐山 SO2: 0.8106647653048992
2013-06-02 2013-06-04 唐山 NO2: 0.728514445363001
2013-06-02 2013-06-04 唐山 O3: -0.6188050414327291
2013-06-02 2013-06-04 唐山 PM10: 0.975276650452388
2013-06-02 2013-06-04 廊坊 CO: 0.6710803204872211
2013-06-02 2013-06-04 廊坊 SO2: 0.2802094521513095
2013-06-02 2013-06-04 廊坊 NO2: 0.2047123482188096
2013-06-02 2013-06-04 廊坊 O3: -0.7575166020100754
2013-06-02 2013-06-04 廊坊 PM10: 0.9029577659504697
2013-06-02 2013-06-04 沧州 CO: 0.9185578715645315
2013-06-02 2013-06-04 沧州 SO2: 0.6164122791152367
2013-06-02 2013-06-04 沧州 NO2: 0.7647535942492195
2013-06-02 2013-06-04 沧州 O3: -0.5198183580624554
2013-06-02 2013-06-04 沧州 PM10: 0.342838163770631
2013-06-02 2013-06-04 衡水 CO: 0.41720060501737755
2013-06-02 2013-06-04 衡水 SO2: -0.1716084291400002
2013-06-02 2013-06-04 衡水 NO2: 0.11025103343080675
2013-06-02 2013-06-04 衡水 O3: 0.1853143649164357
2013-06-02 2013-06-04 衡水 PM10: 0.7959064500010352
2013-06-02 2013-06-04 邢台 CO: 0.2622939356333385
2013-06-02 2013-06-04 邢台 SO2: 0.22858446358703274
2013-06-02 2013-06-04 邢台 NO2: 0.47543666736223417
2013-06-02 2013-06-04 邢台 O3: -0.08107424332460125
2013-06-02 2013-06-04 邢台 PM10: 0.7794285715325251
2013-06-02 2013-06-04 秦皇岛 CO: 0.7991857205851954
2013-06-02 2013-06-04 秦皇岛 SO2: 0.7378833822499643
2013-06-02 2013-06-04 秦皇岛 NO2: 0.23863507989415353
2013-06-02 2013-06-04 秦皇岛 O3: 0.10647638482084143
2013-06-02 2013-06-04 秦皇岛 PM10: 0.8877049253818003
2013-06-02 2013-06-04 太原 CO: 0.744892802278367
2013-06-02 2013-06-04 太原 SO2: 0.4664908026304959
2013-06-02 2013-06-04 太原 NO2: 0.3677475125255475
2013-06-02 2013-06-04 太原 O3: -0.027357404747142443
2013-06-02 2013-06-04 太原 PM10: 0.8789127962298939
2013-06-02 2013-06-04 郑州 CO: 0.5582275313377483
2013-06-02 2013-06-04 郑州 SO2: 0.595066846857772
2013-06-02 2013-06-04 郑州 NO2: 0.4616664374774045
2013-06-02 2013-06-04 郑州 O3: -0.03138485943004946
2013-06-02 2013-06-04 郑州 PM10: 0.8789686996727486
2013-06-02 2013-06-04 大连 CO: 0.6073049876566771
2013-06-02 2013-06-04 大连 SO2: -0.12642985675910237
2013-06-02 2013-06-04 大连 NO2: 0.31049128805070336
2013-06-02 2013-06-04 大连 O3: -0.26414283024377677
2013-06-02 2013-06-04 大连 PM10: 0.965843640684361
2013-06-02 2013-06-04 长春 CO: 0.782459996020264
2013-06-02 2013-06-04 长春 SO2: 0.48066214262924345
2013-06-02 2013-06-04 长春 NO2: 0.2748184635782729
2013-06-02 2013-06-04 长春 O3: -0.096435450140513
2013-06-02 2013-06-04 长春 PM10: 0.7676429616805897
2013-06-02 2013-06-04 哈尔滨 CO: 0.11610769895258256
2013-06-02 2013-06-04 哈尔滨 SO2: 0.1627042821783144
2013-06-02 2013-06-04 哈尔滨 NO2: -0.41025986291699523
2013-06-02 2013-06-04 哈尔滨 O3: -0.05489926341042416
2013-06-02 2013-06-04 哈尔滨 PM10: 0.17805224457611069
2013-06-02 2013-06-04 呼和浩特 CO: 0.5955630191974143
2013-06-02 2013-06-04 呼和浩特 SO2: -0.10325758780665768
2013-06-02 2013-06-04 呼和浩特 NO2: 0.5443464588173513
2013-06-02 2013-06-04 呼和浩特 O3: -0.46084756203332067
2013-06-02 2013-06-04 呼和浩特 PM10: 0.5925427458663405
